data_id,age,sex,birth_order,caregiver_education,ethnicity,is_norming,words_produced,words_understood
391899,11,Male,Second,College,,true,5,60
391900,11,Male,Second,Graduate,,true,0,30
391901,12,Male,First,College,,true,18,227
391902,12,Female,First,Secondary,,true,24,148
391903,13,Male,First,College,,true,3,109
391904,13,Male,Second,Secondary,,true,12,121
391905,9,Female,First,College,,true,0,22
391906,8,Female,First,Graduate,,true,0,11
391907,16,Female,Second,College,,true,6,275
391908,9,Female,Second,Some College,,true,4,21
391909,9,Female,First,College,,true,0,38
391910,11,Female,Second,Graduate,,true,11,41
391911,15,Male,Second,Secondary,,true,193,314
391912,9,Male,Third,Graduate,,true,0,0
391913,13,Female,Second,Graduate,,true,33,67
391914,12,Male,First,Secondary,,true,1,77
391915,11,Female,First,Secondary,,true,1,150
391916,17,Male,First,Some College,,true,5,9
391917,16,Female,First,Some College,,true,41,90
391918,17,Male,First,College,,true,55,117
391919,16,Male,Second,Some College,,true,11,159
391920,16,Male,First,Graduate,,true,7,157
391921,16,Female,Second,College,,true,18,173
391922,16,Female,First,College,,true,221,396
391923,17,Male,First,College,Hispanic,true,29,279
391924,8,Male,Third,College,,true,2,67
391925,17,Female,Second,Some College,,true,240,321
391926,8,Male,Second,,,false,2,66
391927,15,Male,Second,Secondary,,true,30,338
391928,13,Male,Fourth,Some College,,true,5,206
391929,12,Male,Third,Some Secondary,,true,2,22
391930,11,Female,First,Some Secondary,,true,0,158
391931,8,Male,Second,Graduate,,true,2,4
391932,9,Male,Third,College,,true,0,15
391933,9,Male,Second,Some Graduate,,true,0,5
391934,8,Male,Second,Secondary,,true,11,28
391935,16,Male,Third,College,,true,0,72
391936,17,Male,Second,Graduate,,true,37,243
391937,17,Female,Second,College,,true,88,330
391938,17,Male,First,Secondary,,true,6,125
391939,16,Male,First,Some College,,true,40,338
391940,10,Male,,Secondary,,true,5,56
391941,13,Male,First,Secondary,,true,16,55
391942,14,Male,Fourth,Some Secondary,,true,6,42
391943,16,Male,Third,Secondary,,true,18,140
391944,11,Male,Fifth,Some College,,true,1,88
391945,16,Female,First,Some Secondary,,true,179,276
391946,12,Female,Fourth,Some College,,true,34,393
391947,14,Male,Second,Some College,Hispanic,true,1,109
391948,10,Female,,Some Secondary,,true,14,58
391949,15,Male,First,Secondary,,true,39,69
391950,9,Male,First,Some Secondary,,true,0,49
391951,10,Female,Second,Some Secondary,,true,0,20
391952,15,Female,Third,Some College,,true,15,88
391953,12,Female,Second,Some College,,true,4,18
391954,12,Male,Third,Graduate,,true,12,97
391955,12,Male,First,Some College,,true,0,20
391956,13,Female,Fifth,Some College,,true,7,69
391957,12,Male,First,College,,true,0,61
391958,12,Female,Second,Some College,,true,10,37
391959,12,Male,Third,Graduate,,true,6,26
391960,12,Male,First,Some College,,true,4,66
391961,12,Female,First,Some College,,true,4,68
391962,12,Female,Second,Graduate,,true,1,28
391963,12,Female,First,Secondary,,true,16,127
391964,13,Female,First,Graduate,,true,12,78
391965,12,Male,First,College,,true,4,87
391966,12,Male,First,Graduate,,true,10,38
391967,13,Female,First,College,Hispanic,true,10,71
391968,13,Male,First,Some College,Hispanic,true,0,4
391969,13,Male,Second,Secondary,,true,6,59
391970,13,Male,First,College,,true,8,157
391971,14,Female,First,Some Graduate,,true,10,129
391972,14,Male,First,Graduate,,true,15,44
391973,14,Female,First,College,,true,29,94
391974,14,Female,First,Graduate,,true,18,110
391975,14,Male,First,Some College,,true,13,77
391976,14,Male,,College,,true,19,130
391977,13,Male,First,College,Hispanic,true,26,50
391978,13,Male,Second,College,,true,4,122
391979,12,Female,First,Secondary,,true,10,71
391980,16,Male,Third,College,,true,27,103
391981,16,Female,First,Graduate,,true,179,279
391982,17,Male,Third,College,,true,14,202
391983,16,Female,First,College,,true,18,66
391984,16,Male,First,Graduate,,true,225,289
391985,15,Male,First,Graduate,,true,17,123
391986,15,Female,First,Some College,,true,325,337
391987,16,Female,First,Some College,,true,7,45
391988,16,Female,Third,College,,true,6,260
391989,16,Female,Second,Graduate,,true,74,169
391990,16,Female,First,Graduate,,true,122,266
391991,11,Female,First,College,,true,15,247
391992,15,Male,First,Some College,,true,64,253
391993,15,Male,Second,College,,true,19,151
391994,12,Male,First,Some College,,true,3,16
391995,13,Female,First,College,,true,0,124
391996,13,Female,First,Some College,Hispanic,true,0,67
391997,14,Female,Second,Graduate,,true,16,137
391998,14,Female,First,Secondary,,true,2,87
391999,14,Male,First,Graduate,,true,16,54
392000,14,Male,Second,College,,true,8,57
392001,15,Male,Second,Secondary,,true,38,136
392002,15,Male,First,Secondary,,true,0,182
392003,15,Female,Third,Secondary,,true,19,171
392004,16,Male,First,College,,true,15,134
392005,15,Female,First,Secondary,,true,53,219
392006,16,Female,Second,Secondary,,true,11,104
392007,14,Male,Second,College,,true,11,125
392008,13,Female,Second,Secondary,,true,21,125
392009,16,Male,First,Some College,,true,10,282
392010,13,Male,Second,Graduate,,true,7,20
392011,13,Female,First,Secondary,,true,3,57
392012,13,Male,First,Secondary,,true,0,40
392013,14,Male,First,Graduate,,true,8,41
392014,15,Male,Second,Some College,,true,9,82
392015,15,Female,Second,Some Graduate,,true,13,164
392016,13,Female,First,College,,true,38,115
392017,15,Female,Second,Secondary,,true,41,343
392019,16,Male,Second,College,,true,21,176
392020,16,Female,First,College,,true,215,315
392021,17,Male,First,Some College,,true,51,112
392022,13,Female,First,Some College,,true,6,145
392023,14,Female,Second,Some College,,true,3,217
392024,9,Male,First,Some College,,true,4,196
392025,9,Male,First,Some College,,true,4,11
392026,9,Female,First,College,,true,1,1
392027,10,Female,Third,Some College,,true,7,26
392028,10,Male,Second,Some College,,true,4,17
392029,10,Male,Second,College,,true,2,53
392030,10,Female,First,College,,true,13,114
392031,9,Female,Second,Secondary,,true,2,17
392032,11,Male,First,College,,true,0,14
392033,11,Female,First,College,,true,4,15
392034,11,Female,First,College,,true,1,5
392035,12,Male,First,Some College,,true,11,42
392036,12,Male,Second,Some College,,true,2,64
392037,12,Female,Second,Graduate,,true,3,77
392038,11,Female,First,College,,true,6,12
392039,12,Male,First,Some College,,true,30,167
392040,12,Female,Second,College,,true,6,32
392041,14,Female,Third,Secondary,Hispanic,true,23,123
392042,15,Female,First,Secondary,,true,84,229
392043,14,Female,Third,Some Graduate,,true,5,77
392044,14,Female,First,College,,true,8,66
392045,15,Male,Fourth,Graduate,,true,32,172
392046,12,Female,Second,College,,true,25,145
392047,11,Male,Fourth,Some Secondary,,true,0,49
392048,12,Male,First,Secondary,,true,3,11
392049,9,Male,First,College,,true,0,61
392050,9,Male,First,Some College,,true,1,14
392051,10,Female,Second,College,,true,5,68
392052,9,Female,First,College,,true,3,23
392053,10,Male,Second,College,,true,0,34
392054,10,Female,First,Some College,,true,3,39
392055,12,Female,Second,Secondary,,true,5,35
392056,9,Female,Second,Graduate,,true,4,34
392057,9,Male,Fourth,Graduate,,true,0,20
392058,12,Female,Second,Some College,,true,1,39
392059,11,Female,First,College,,true,2,52
392060,13,Female,First,College,,true,0,62
392061,12,Female,Third,Secondary,,true,4,140
392062,13,Female,First,Some College,,true,6,106
392063,13,Female,Second,Graduate,,true,20,256
392064,10,Male,Third,Some College,,true,3,64
392065,14,Male,First,College,,true,2,11
392066,14,Male,Second,College,,true,5,115
392067,11,Male,First,College,,true,13,44
392068,11,Male,Third,College,,true,1,52
392069,14,Male,First,Some College,,true,73,314
392070,12,Female,Second,Secondary,,true,7,27
392071,11,Male,First,College,,true,0,37
392072,9,Female,Second,College,,true,5,20
392073,11,Female,Second,College,,true,5,100
392074,9,Male,Second,Some College,,true,0,79
392075,15,Male,First,Some College,,true,22,126
392076,15,Male,First,College,,true,0,341
392077,9,Male,Second,Graduate,,true,0,19
392078,10,Male,Fifth,College,,true,0,3
392079,9,Male,Third,College,,true,0,4
392080,9,Female,First,Secondary,,true,5,177
392081,9,Male,Second,Some College,,true,0,17
392082,9,Male,Third,College,,true,2,11
392083,9,Male,Second,Graduate,,true,0,42
392084,14,Female,Second,College,,true,17,89
392085,13,Female,First,Graduate,,true,27,55
392086,12,Male,Second,Some College,,true,6,132
392087,10,Male,First,College,,true,0,2
392088,10,Male,First,Graduate,,true,4,11
392089,10,Female,First,Some College,,true,4,22
392090,10,Male,First,Secondary,,true,3,63
392091,10,Male,Third,Graduate,,true,6,25
392092,10,Male,First,College,,true,0,15
392093,9,Male,First,College,,true,0,6
392094,16,Female,First,Graduate,,true,61,283
392095,17,Male,First,Some College,,true,54,124
392096,9,Male,Second,Graduate,,true,0,18
392097,10,Female,Second,College,,true,0,35
392098,9,Female,First,Graduate,,true,0,7
392099,9,Female,Second,College,,true,0,12
392100,11,Male,First,Some College,,true,0,27
392101,12,Female,Second,Some College,,true,6,66
392102,11,Male,First,College,,true,4,7
392103,11,Female,Second,Some College,,true,7,62
392104,11,Male,First,Some College,,true,4,46
392105,11,Female,Second,Some College,,true,3,42
392106,11,Female,Third,Some College,,true,1,32
392107,10,Male,Second,Some College,,true,7,68
392108,11,Female,First,Graduate,,true,5,50
392109,11,Female,First,College,,true,5,16
392110,11,Female,Second,Some Secondary,,true,3,32
392111,11,Female,First,Secondary,,true,7,89
392112,10,Female,First,College,,true,3,32
392113,12,Male,First,Secondary,,true,20,77
392114,13,Male,Second,College,,true,24,90
392115,11,Female,First,Secondary,,true,27,139
392116,13,Female,First,Some Secondary,,true,16,81
392117,13,Male,Second,College,,true,17,185
392118,13,Female,First,Some College,,true,14,86
392119,13,Male,First,Some Graduate,,true,15,142
392120,12,Female,Second,College,,true,34,161
392121,15,Male,Second,Some College,,true,7,152
392122,16,Male,Second,Secondary,,true,14,97
392123,14,Female,First,Graduate,,true,7,79
392124,14,Male,First,College,,true,6,67
392125,9,Male,Third,Secondary,,true,1,18
392126,9,Male,First,Some College,,true,0,9
392127,9,Female,Second,College,,true,0,56
392128,9,Male,First,College,,true,1,7
392129,13,Male,First,College,,true,5,54
392130,15,Male,First,Some College,,true,18,115
392131,15,Female,Second,Some Graduate,,true,7,37
392132,10,Female,First,College,,true,1,38
392133,12,Male,First,Secondary,,true,0,10
392134,11,Male,First,Some College,,true,5,209
392135,12,Male,Fourth,Some Graduate,,true,2,77
392136,12,Male,First,Some College,,true,3,38
392137,13,Female,First,Some College,,true,4,31
392138,15,Male,First,College,,true,29,62
392139,10,Female,Second,Some College,,true,0,24
392140,12,Female,Second,College,,true,0,95
392141,15,Female,Second,College,,true,35,99
392142,15,Female,First,Some Graduate,,true,3,36
392143,15,Female,First,Graduate,,true,10,115
392144,16,Female,First,College,,true,84,286
392145,16,Male,Second,College,,true,16,187
392146,16,Female,First,Graduate,,true,39,162
392147,17,Female,First,Some Secondary,,true,155,265
392148,17,Male,First,College,,true,48,153
392149,17,Female,Second,College,,true,5,262
392150,10,Female,Second,College,,true,0,21
392151,15,Male,Second,College,,true,3,65
392152,14,Male,Second,College,,true,3,23
392153,16,Male,First,College,,true,18,57
392154,16,Female,Second,College,,true,18,160
392155,16,Male,First,College,,true,48,85
392156,15,Female,Fourth,Some College,,true,14,88
392157,15,Male,Second,College,,true,5,31
392158,13,Male,First,Secondary,,true,1,51
392159,13,Female,Second,College,,true,0,32
392160,11,Female,First,Some College,,true,0,28
392161,16,Female,First,College,,true,58,195
392162,12,Female,Second,Some Graduate,,true,18,89
392163,12,Female,First,College,,true,21,87
392164,14,Female,Second,Secondary,,true,16,125
392165,12,Male,First,College,,true,6,131
392166,9,Male,Third,Secondary,,true,1,17
392167,10,Male,Second,Secondary,,true,6,131
392168,12,Male,Second,College,,true,49,195
392169,18,Female,Second,College,,true,6,39
392170,14,Male,First,Secondary,,true,13,128
392171,12,Female,First,Secondary,,true,1,228
392172,13,Male,Second,Secondary,,true,83,335
392173,15,Male,Third,Some College,,true,26,98
392174,12,Female,First,Some Graduate,,true,12,152
392175,10,Female,First,Secondary,,true,6,14
392176,12,Male,First,Secondary,,true,13,82
392177,17,Male,Second,Graduate,,true,15,219
392178,12,Male,Second,Some Graduate,,true,2,50
392179,13,Male,First,Graduate,,true,20,77
392180,9,Female,First,Secondary,,true,2,6
392181,9,Female,First,Secondary,,true,7,33
392182,12,Male,Second,Secondary,,true,1,81
392183,12,Female,First,Secondary,,true,0,64
392184,13,Female,First,College,,true,14,24
392185,14,Female,Third,Secondary,,true,15,123
392186,14,Female,Second,Secondary,,true,19,172
392187,15,Male,Third,Secondary,,true,44,252
392188,16,Male,Second,Some Secondary,Hispanic,true,12,34
392189,13,Female,Second,Some College,,true,5,160
392190,17,Male,Second,Some Secondary,,true,0,61
392191,14,Female,Third,Secondary,,true,36,395
392192,13,Female,Second,Some College,,true,0,15
392193,15,Female,Third,Some College,,true,6,105
392194,14,Male,Second,Secondary,,true,1,13
392195,16,Female,Second,Some Secondary,,true,15,157
392196,14,Male,Third,Some Secondary,Hispanic,true,2,38
392197,14,Male,Second,Some College,,true,0,0
392198,14,Male,Third,College,,true,2,13
392199,15,Male,Second,Secondary,Hispanic,true,0,209
392200,12,Female,Second,Secondary,Hispanic,true,1,95
392201,13,Male,Second,Secondary,Hispanic,true,6,60
392202,15,Female,Third,Some Secondary,Hispanic,true,7,171
392203,15,Female,Second,Secondary,,true,32,82
392204,17,Male,Third,Some Secondary,,true,44,146
392205,13,Male,Third,Some College,,true,103,264
392206,14,Female,Second,Secondary,Hispanic,true,27,367
392207,15,Female,Second,Some Secondary,,true,29,127
392208,15,Male,Second,Secondary,,true,8,163
392209,16,Female,Fourth,Some Secondary,,true,34,276
392210,13,Female,Second,Secondary,,true,58,311
392211,14,Female,Third,Secondary,,true,13,114
392212,11,Female,Second,Some College,,true,3,98
392213,18,Male,Fourth,College,,true,16,271
392214,15,Male,Fifth,Secondary,,true,20,304
392215,13,Male,Second,Some College,,true,11,195
392216,12,Female,Fourth,Secondary,,true,7,60
392217,12,Female,Third,Some College,,true,16,31
392218,17,Female,Second,Secondary,,true,2,230
392219,13,Female,Fifth,Some College,,true,18,131
392220,16,Female,Fourth,Secondary,,true,3,81
392221,15,Male,Fourth,Some College,,true,13,63
392222,13,Male,Fourth,Some College,Hispanic,true,8,56
392223,14,Male,Third,Some College,,true,2,23
392224,12,Female,Second,Some College,,true,1,109
392225,13,Female,Fourth,Some College,,true,1,116
392226,15,Female,Second,Some Secondary,,true,2,105
392227,12,Female,Second,Secondary,,true,4,61
392228,14,Male,Third,Some Secondary,,true,3,34
392229,14,Female,Third,Some Secondary,Hispanic,true,7,140
392230,13,Female,Second,Some College,Hispanic,true,17,105
392231,15,Female,Third,Some College,,true,0,76
392232,15,Female,Second,Some College,,true,376,396
392233,12,Male,Third,Some College,,true,3,10
392234,12,Female,Sixth,Some Secondary,,true,0,18
392235,15,Female,Second,Secondary,,true,78,393
392236,15,Male,Third,Secondary,Hispanic,true,0,120
392237,12,Female,Third,Some College,,true,2,139
392238,17,Female,Third,Some College,,true,37,191
392239,15,Female,Second,Secondary,,true,25,293
392240,15,Female,Fourth,Secondary,,true,0,16
392241,13,Male,Second,Secondary,Hispanic,true,2,7
392242,14,Male,Fourth,Secondary,Hispanic,true,5,38
392243,14,Female,Third,Primary,,true,0,3
392244,13,Female,Second,Secondary,,true,1,48
392245,17,Male,First,Some College,,true,20,113
392246,12,Female,Second,Graduate,,true,9,62
392247,12,Male,First,Some College,,true,5,48
392248,12,Female,Second,Graduate,,true,6,96
392249,16,Female,First,Secondary,,true,0,45
392250,13,Male,First,Some Secondary,,true,16,208
392251,16,Male,First,Secondary,,true,85,186
392252,10,Male,First,Some Secondary,,true,7,19
392253,13,Female,First,Some Secondary,,true,29,69
392254,13,Male,First,Some Secondary,,true,1,89
392255,15,Female,First,Secondary,,true,155,330
392256,8,Male,First,Some Secondary,,true,4,221
392257,11,Female,Second,Secondary,,true,2,34
